Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3oYxYV6cFaSRwgBpjXzhvS,"0SD4eZCN4Kr0wQk56hCdh2","Holding Out for a Hero - From Footloose Soundtrack","The Very Best Of Bonnie Tyler","Bonnie Tyler",1999-02-08,348986,0,spotify:user:1130225252,2021-02-04T17:25:20Z,"europop,new wave pop,soft rock",0.588,0.937,9,-5.435,0,0.0618,0.0137,0,0.0966,0.775,149.744,4
2KH16WveTQWT6KOG9Rg6e2,"26bcq2nyj5GB7uRr558iQg","Eye of the Tiger","Rocky IV","Survivor",1985,245640,77,spotify:user:1130225252,2021-02-04T17:25:30Z,"album rock,glam metal,hard rock,soft rock",0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,4
2vEQ9zBiwbAVXzS2SOxodY,"0kObWap02DEg9EAJ3PBxzf","Nothing's Gonna Stop Us Now","No Protection","Starship",1987,270333,0,spotify:user:1130225252,2021-02-04T17:25:39Z,"album rock,classic rock,mellow gold,new romantic,new wave pop,soft rock,synthpop",0.643,0.801,6,-4.921,1,0.0228,0.0298,0,0.0719,0.534,95.988,4
0YPXkQthLWrhNGoKTbwCJ8,"3cniTumSiUysiPWXapGx1i","(I Just) Died In Your Arms","The Best Of Cutting Crew","Cutting Crew",1993-01-01,278626,65,spotify:user:1130225252,2021-02-04T17:26:11Z,"album rock,new romantic,new wave,new wave pop,soft rock",0.632,0.727,11,-11.209,0,0.0438,0.0119,0.0000764,0.0678,0.499,124.919,4
4jhsuQCUCJKA5f0bXb6XdJ,"7Fo8TAyGJr4VmhE68QamMf","It's My Life - 1997 Remaster","It's My Life","Talk Talk",1984,232400,71,spotify:user:1130225252,2021-02-04T17:26:28Z,"melancholia,new romantic,new wave,new wave pop,sophisti-pop,synthpop",0.627,0.802,0,-8.432,1,0.0348,0.197,0.784,0.404,0.867,126.283,4
4YJ4n7DsZhR5hrnsMfn6zV,"27T030eWyCQRmDyuvr1kxY","Wind Of Change","Deadly Sting: The Mercury Years","Scorpions",1997-01-01,313693,0,spotify:user:1130225252,2021-02-04T17:26:45Z,"album rock,german hard rock,german metal,german rock,hard rock,rock",0.446,0.409,0,-14.817,1,0.0368,0.287,0,0.0788,0.295,151.457,4
0RdUX4WE0fO30VnlUbDVL6,"27T030eWyCQRmDyuvr1kxY","Still Loving You","Comeblack","Scorpions",2011-11-07,403453,73,spotify:user:1130225252,2021-02-04T17:26:59Z,"album rock,german hard rock,german metal,german rock,hard rock,rock",0.282,0.605,6,-4.916,0,0.0294,0.0047,0.00144,0.103,0.0783,103.929,4
4YR6Dextuoc3I8nJ0XgzKI,"3Y3xIwWyq5wnNHPp5gPjOW","Footloose - From Footloose Soundtrack","The Essential Kenny Loggins","Kenny Loggins",2002,226293,65,spotify:user:1130225252,2021-02-04T17:27:19Z,"album rock,classic rock,heartland rock,mellow gold,new wave pop,singer-songwriter,soft rock,yacht rock",0.564,0.911,2,-5.39,1,0.0536,0.159,0.0000436,0.118,0.582,173.938,4
5UQzaJnSGvBD5QyA6VpHy8,"51Blml2LZPmy7TTiAg47vQ","I Still Haven't Found What I'm Looking For","The Best Of 1980 - 1990","U2",1998-10-01,281080,0,spotify:user:1130225252,2021-02-04T17:27:28Z,"irish rock,permanent wave,rock",0.569,0.797,1,-8.057,1,0.035,0.0119,0.00293,0.0561,0.607,100.626,4
6FwMGM0Dtmf0vz6BdIc8uP,"6czfQ8MjHVmvJKA4LAnviG","Tarzan Boy","Tarzan Boy: The World Of Baltimora","Baltimora",2010-01-01,230026,58,spotify:user:1130225252,2021-02-04T17:27:42Z,"italo disco,synthpop",0.703,0.803,5,-4.647,1,0.0251,0.346,0.000912,0.437,0.695,107.41,4
5MoDQWMDMaAGDEiWsJfeCi,"51l0uqRxGaczYr4271pVIC","Eternal Flame","The Essential Bangles","The Bangles",2004,238026,69,spotify:user:1130225252,2021-02-04T17:28:07Z,"album rock,jangle pop,new romantic,new wave,new wave pop,paisley underground,soft rock",0.526,0.358,4,-7.239,0,0.0243,0.525,0,0.0942,0.399,78.989,3
59iw5vQl4tf3lHIvNASi13,"3fMbdgg4jU18AjLCKBhRSm","Billie Jean","Pop Music: The Modern Era 1976-1999","Michael Jackson",1999-10-11,293666,18,spotify:user:1130225252,2021-02-04T17:28:45Z,"r&b,soul",0.928,0.562,11,-6.386,0,0.0433,0.0312,0.00957,0.0322,0.903,117.216,4
1KtMazpCseJ2TjKPas4d7h,"0xliTEbFfy5HQHvsTknTkX","Big In Japan - Original","Forever Young","Alphaville",1984-09-27,286160,0,spotify:user:1130225252,2021-02-04T17:28:53Z,"new romantic,new wave pop,synthpop",0.748,0.414,2,-15.15,0,0.0405,0.069,0.0671,0.336,0.239,97.646,4
1JZZkORheU1RpGqJdZ77WL,"2SHhfs4BiDxGQ3oxqf0UHY","It Must Have Been Love - From the Film Pretty Woman","A Collection of Roxette Hits! Their 20 Greatest Songs!","Roxette",2006-10-18,258786,58,spotify:user:1130225252,2021-02-04T17:31:54Z,"europop,swedish pop,synthpop",0.52,0.652,5,-6.655,1,0.0274,0.34,0.0000549,0.256,0.722,80.609,4
46WVVHERbHreW3Ap2ztQt8,"2SHhfs4BiDxGQ3oxqf0UHY","The Look","A Collection of Roxette Hits! Their 20 Greatest Songs!","Roxette",2006-10-18,237320,54,spotify:user:1130225252,2021-02-04T17:32:00Z,"europop,swedish pop,synthpop",0.634,0.838,2,-5.363,1,0.0413,0.0531,0.00000834,0.0522,0.541,95.011,4
0weAUscowxeqDtpCgtbpgp,"41qil2VaGbD194gaEcmmyx","Gettin' Jiggy Wit It","Big Willie Style","Will Smith",1997-10-03,227933,73,spotify:user:1130225252,2021-02-04T17:32:08Z,"hip hop,pop rap",0.881,0.874,6,-4.505,1,0.139,0.0175,0.00000114,0.154,0.858,107.891,4
0KDaN0HL3TcJVTbXlQCEsS,"0dlOr0VIysztGWvU1dpjmP","Torn","Left Of The Middle","Natalie Imbruglia",1998-01-08,244666,60,spotify:user:1130225252,2021-02-04T17:32:31Z,"dance pop,europop,lilith,new wave pop,pop rock",0.575,0.886,5,-5.182,1,0.034,0.0647,0.000187,0.709,0.609,96.31,4
4oGTdOClZUxcM2H3UmXlwL,"6ogn9necmbUdCppmNnGOdi","Ironic","Jagged Little Pill","Alanis Morissette",1995-06-09,225933,58,spotify:user:1130225252,2021-02-04T17:33:46Z,"canadian pop,canadian singer-songwriter,lilith,neo mellow,pop rock,singer-songwriter",0.495,0.595,11,-7.57,1,0.0443,0.246,0,0.236,0.392,85.341,4
0Ph6L4l8dYUuXFmb71Ajnd,"7slfeZO9LsJbWgpkIoXBUJ","Livin' la Vida Loca","Ricky Martin","Ricky Martin",1999,243160,77,spotify:user:1130225252,2021-02-04T17:33:50Z,"latin pop,mexican pop,puerto rican pop",0.425,0.954,1,-3.756,0,0.0476,0.00414,0,0.0555,0.933,178.043,4
0mWiuXuLAJ3Brin3Or2x6v,"7jy3rLJdDQY21OgRLCZ9sD","Learn to Fly","Greatest Hits","Foo Fighters",2009-11-03,234800,56,spotify:user:1130225252,2021-02-04T17:34:01Z,"alternative metal,alternative rock,modern rock,permanent wave,post-grunge,rock",0.439,0.931,11,-2.59,0,0.0473,0.0000192,0.0000121,0.193,0.527,135.944,4
15HadeuRG9THazDGzLH8ZU,"5LfGQac0EIXyAN8aUwmNAQ","Pretty Fly (For a White Guy)","Americana","The Offspring",1998-11-17,188106,0,spotify:user:1130225252,2021-02-04T17:34:02Z,"alternative metal,permanent wave,post-grunge,punk,rock,skate punk,socal pop punk",0.72,0.898,11,-3.701,0,0.0997,0.0962,0,0.0675,0.964,143.431,4
6qspW4YKycviDFjHBOaqUY,"0TImkz4nPqjegtVSMZnMRq","Waterfalls","Crazysexycool","TLC",1994-11-15,279506,75,spotify:user:1130225252,2021-02-04T17:34:16Z,"atl hip hop,contemporary r&b,dance pop,girl group,hip pop,r&b,urban contemporary",0.769,0.505,1,-7.345,1,0.0829,0.311,0.0000749,0.0777,0.757,171.804,4
7xUVverKyPPPAW3sDqXhfi,"3NRFinRTEqUCfaTTZmk8ek","Truly Madly Deeply","Truly Madly Completely - The Best of Savage Garden","Savage Garden",2005-11-01,279400,48,spotify:user:1130225252,2021-02-04T17:34:25Z,"boy band,dance pop,pop rock",0.566,0.705,0,-7.569,1,0.0311,0.43,0,0.109,0.781,168.152,4
0u4htORODiTK9vHVA89MQX,"1tqZaCwM57UFKjWoYwMLrw","Lovefool - Radio Edit","First Band On The Moon","The Cardigans",1996-09-17,193893,0,spotify:user:1130225252,2021-02-04T17:34:48Z,"lilith,new wave pop,permanent wave,pop rock,swedish pop",0.64,0.602,9,-7.902,1,0.0299,0.0646,0,0.375,0.951,111.87,4
5kSexWiBGosdZEP9ZrnMxw,"3X458ddYA2YcVWuVIGGOYe","Un-Break My Heart","Platinum & Gold Collection","Toni Braxton",2004-10-12,268320,0,spotify:user:1130225252,2021-02-04T17:35:11Z,"contemporary r&b,dance pop,r&b,urban contemporary",0.628,0.478,2,-6.526,0,0.0269,0.432,0,0.124,0.124,109.926,4
31er9IGsfFbwqy1pH4aiTP,"6XpaIBNiVzIetEPCWDvAFP","I Have Nothing","The Bodyguard - Original Soundtrack Album","Whitney Houston",1992-11-17,289160,76,spotify:user:1130225252,2021-02-04T17:35:27Z,"dance pop,pop",0.541,0.401,0,-10.499,1,0.0365,0.576,0,0.164,0.24,152.943,3
3Ev29Sj0ca0TD11oE8N0Bc,"2DlGxzQSjYe5N6G9nkYghR","Let's Get Loud","On The 6","Jennifer Lopez",1999-06-28,239400,0,spotify:user:1130225252,2021-02-04T17:36:13Z,"dance pop,pop,urban contemporary",0.82,0.937,5,-4.81,0,0.0551,0.135,0.000128,0.35,0.906,130.993,4
6ukJXqRAorZSchjW4NawEf,"5xtqw2B8z8JGfDYi2eAZHI","It Feels So Good","Hear My Cry","Sonique",1999-10-21,242866,0,spotify:user:1130225252,2021-02-04T17:36:39Z,"",0.636,0.688,5,-7.273,0,0.0297,0.0131,0.000871,0.1,0.587,134.987,4
1nl09AjkuO7BBRF3BFAPsC,"3fMbdgg4jU18AjLCKBhRSm","Man in the Mirror - Remastered Version","Michael Jackson's This Is It","Michael Jackson",2009-10-26,319493,47,spotify:user:1130225252,2021-02-04T17:36:59Z,"r&b,soul",0.802,0.813,8,-4.889,1,0.0362,0.443,0.0000103,0.111,0.264,100.338,4
1AWQoqb9bSvzTjaLralEkT,"31TPClRtHm23RisEBtV3X7","Rock Your Body","Justified","Justin Timberlake",2002-11-04,267266,80,spotify:user:1130225252,2021-02-04T17:37:03Z,"dance pop,pop",0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,4
1ySwd43oWXbrytN2BD0Mhb,"7qG3b048QCHVRO5Pv1T5lw","Bailamos - From Wild Wild West","Enrique","Enrique Iglesias",1999-01-01,212693,63,spotify:user:1130225252,2021-02-04T17:37:15Z,"dance pop,latin pop,mexican pop",0.629,0.885,7,-4.508,1,0.0384,0.0532,0.00252,0.105,0.567,99.881,4
4uSiYhyhQy1P6aj1vveQ4Z,"60UkyJpgRSEUtcVTasRFEq","Tuulikello","Tuulikello","Kaija Koo",1995-05-03,225106,27,spotify:user:1130225252,2021-02-04T17:37:27Z,"classic iskelma,finnish pop,iskelma,suomi rock",0.744,0.747,2,-10.263,1,0.0369,0.404,0,0.332,0.968,119.991,4
2UvvOucWTQplRKovGI4Gfn,"58lV9VcRSjABbAbfWS6skp","Runaway","Bon Jovi (Remastered)","Bon Jovi",1984-01-01,230666,0,spotify:user:1130225252,2021-02-04T17:37:58Z,"glam metal,rock",0.474,0.906,9,-4.333,0,0.0623,0.00364,0.0000214,0.155,0.609,152.569,4
5tXeQjDShUMNSelZirUOEu,"6nDLku5uL3ou60kvCGZorh","The Bad Touch","Hooray For Boobies (Explicit Version)","Bloodhound Gang",2000-01-01,260506,0,spotify:user:1130225252,2021-02-04T17:38:10Z,"alternative metal,comic,funk metal,funk rock,nu metal,rap rock",0.824,0.731,0,-6.259,0,0.038,0.00363,0.017,0.111,0.969,122.985,4
72qwRwnHNGCnn8sFlVOwr4,"4eYjWapog2qNOYRnqBvGXP","All 'Bout the Money","Seven Sisters","Meja",1997-12-08,172133,48,spotify:user:1130225252,2021-02-04T17:38:26Z,"",0.705,0.836,9,-6.582,1,0.0355,0.0576,0.00143,0.174,0.551,102.082,4
7pn85r3ZJvlW0QvynxaXca,"7jVZdCfDRBucTwItD3nlEL","Hyvää yötä ja huomenta","D On Huono T","Don Huonot",2008-10-27,297666,39,spotify:user:1130225252,2021-02-04T17:38:38Z,"suomi rock",0.392,0.637,2,-7.023,1,0.03,0.000181,0,0.344,0.399,185.99,4
4ACxa9buEUnOdYEoPcnMpi,"1MPcILKoMCJym9KscdYxuM","Your Woman","Women In Technology","White Town",1997-02-24,259893,12,spotify:user:1130225252,2021-02-04T17:38:50Z,"derby indie",0.815,0.605,5,-9.118,0,0.0368,0.033,0.684,0.114,0.795,102.642,4
6xTguSTURbWl6Ca4fAPeYf,"2FN75XiT9Eig1JzFUD61wY","All the Best Girls","(MM) 36 Kuuta & Saturnuksen renkaat","Bogart Co.",2002-06-17,239640,3,spotify:user:1130225252,2021-02-04T17:39:04Z,"finnish new wave",0.839,0.745,0,-5.145,1,0.0473,0.0188,0.000011,0.116,0.774,122.801,4
6RtIqMz4CJI0OWT7CAH450,"0Lk7s4Pf9wCazvCUXOgxte","Jos sulla on toinen","Suuri salaisuus","Taikapeili",1994,282333,37,spotify:user:1130225252,2021-02-04T17:39:18Z,"classic iskelma,finnish pop,iskelma",0.578,0.731,9,-11.995,0,0.0543,0.0305,0.000408,0.0393,0.697,184.313,4
3MMNa6jeW8UhsxyD6xMZYQ,"60UkyJpgRSEUtcVTasRFEq","Kuka keksi rakkauden","Tuulten viemää 1994 Juhlapainos","Kaija Koo",1994-03-25,203199,39,spotify:user:1130225252,2021-02-04T17:39:23Z,"classic iskelma,finnish pop,iskelma,suomi rock",0.764,0.497,11,-11.873,1,0.035,0.555,0,0.0726,0.76,124.949,4
07zkNvtcmPOFlMOXbma13k,"4lxfqrEsLX6N1N4OCSkILp","Sussudio","No Jacket Required","Phil Collins",1985-04-17,264946,0,spotify:user:1130225252,2021-02-04T17:40:53Z,"rock drums,soft rock",0.736,0.838,0,-6.932,1,0.0725,0.0154,0.0608,0.0454,0.79,121.242,4
046MBhhgQJJghnbgZCkaAR,"2d3VHzlOEwXvmBdS4pzOPL","I Need You","I Need You","LeAnn Rimes",2001-01-30,229826,65,spotify:user:1130225252,2021-02-04T17:41:42Z,"contemporary country,country,country dawn,country road",0.478,0.736,7,-7.124,1,0.0367,0.02,0.0000958,0.118,0.564,144.705,4
5Q9DJSwxPEEABtt6ZxMWGo,"2HFA9xRe1j2m21tMldpETG","Time - Radio Edit","Time","I'Dees",2001-02-22,185360,28,spotify:user:1130225252,2021-02-04T17:41:54Z,"",0.641,0.609,0,-5.205,0,0.0279,0.364,0.00000175,0.152,0.731,90.033,4
0OAfv038kxh9xLGjJ7fRLi,"5TrH0BhpRgs2gkOb992bGC","Unforgivable Sinner","Playing My Game","Lene Marlin",1999-05-31,239093,47,spotify:user:1130225252,2021-02-04T17:44:07Z,"norwegian pop",0.627,0.641,4,-10.283,0,0.0299,0.216,0,0.383,0.712,96.308,4
1vmdrRKK1sY1pyzbMeoPwq,"4S9EykWXhStSc15wEx8QFK","A New Day Has Come - Radio Remix","A New Day Has Come","Céline Dion",2002,259773,0,spotify:user:1130225252,2021-02-04T17:44:20Z,"canadian pop",0.574,0.691,6,-5.103,1,0.035,0.0826,0.0000165,0.149,0.195,91.969,4
3NJ4GCBv1xUvulOykZVWbF,"6c3bvOLM6CApwCAQU0xaT0","Hear Me Now","Hear Me Now","Aika",2001-09-03,230213,18,spotify:user:1130225252,2021-02-04T17:44:43Z,"",0.661,0.825,2,-3.916,1,0.0247,0.0957,0,0.186,0.555,115.028,4
45Eu7eyjDICs8qRlMgWOMi,"6zQ7KnAtU38PVWG4aqTAhM","One In A Million","One in a million","Bosson",2001-01-01,214720,53,spotify:user:1130225252,2021-02-04T17:44:54Z,"",0.646,0.83,2,-5.724,0,0.0319,0.0341,0.00000205,0.169,0.714,99.985,4
5OQGeJ1ceykovrykZsGhqL,"1VbWUxZTRNY2gw3qZ1tg9W","Breathless","In Blue","The Corrs",2000-07-17,207506,71,spotify:user:1130225252,2021-02-04T17:45:16Z,"celtic rock,europop,pop rock",0.607,0.82,11,-7.754,1,0.0597,0.0541,0.000068,0.269,0.768,126.988,4
5s4catxeZsaWFnOrvrXZHf,"4S9EykWXhStSc15wEx8QFK","That's the Way It Is","The Very Best of Celine Dion","Céline Dion",2019-01-18,241373,60,spotify:user:1130225252,2021-02-04T17:45:28Z,"canadian pop",0.634,0.886,9,-5.424,1,0.0434,0.154,0,0.118,0.577,93.04,4
01VFDkHBNJcCNUjzD3flWg,"6tbjWDEIzxoDsBA1FuhfPW","The Power of Good-Bye","Ray of Light","Madonna",1998-03-03,251160,61,spotify:user:1130225252,2021-02-04T17:45:55Z,"dance pop,pop",0.534,0.561,5,-11.089,0,0.0409,0.0442,0.678,0.189,0.219,84.978,4
3qjXFLKMp4zfMmugEGPaBx,"4S9EykWXhStSc15wEx8QFK","I'm Alive","A New Day Has Come","Céline Dion",2002,210226,0,spotify:user:1130225252,2021-02-04T17:46:24Z,"canadian pop",0.691,0.64,8,-5.087,1,0.0384,0.0247,0.00000524,0.2,0.452,101.991,4
3JfkNCiXjHEVkbFfCQ417E,"1tqZaCwM57UFKjWoYwMLrw","Erase / Rewind","Gran Turismo (Remastered)","The Cardigans",1998-01-01,218504,67,spotify:user:1130225252,2021-02-04T17:50:16Z,"lilith,new wave pop,permanent wave,pop rock,swedish pop",0.743,0.697,11,-6.079,0,0.0276,0.000504,0.0126,0.106,0.585,103.642,4
4xFxK0FXmNlUDRgCaIQCVn,"2mpeljBig2IXLXRAFO9AAs","Here With Me","No Angel","Dido",1999,255400,68,spotify:user:1130225252,2021-02-04T17:51:03Z,"dance pop,europop,lilith,neo mellow,pop rock",0.555,0.578,11,-7.942,0,0.0277,0.113,0.00000343,0.0747,0.333,83.382,4
6F2dLq6HkQgGRoTKf3DjDq,"0hidKEfknd2aNabseugaN2","Mood","Mood","SHRTY",2020-12-25,159545,20,spotify:user:1130225252,2021-02-04T17:56:46Z,"finnish hip hop,finnish trap",0.69,0.558,0,-6.342,1,0.206,0.0157,0,0.111,0.408,116.53,5
2ive2VcNSVHauZNeCvr4OP,"3HULha4gmb5YjZHWODEXu1,3MaQwUQBigrjcMYHk8bDKm","Mania","Mania","NCO,Pyhimys",2020-08-07,179488,0,spotify:user:1130225252,2021-02-04T17:56:48Z,"finnish hip hop,finnish trap,finnish dance pop,finnish pop,suomi rock",0.81,0.466,8,-5.598,1,0.337,0.189,0.000139,0.0393,0.898,176.05,4
7mpoOB5YMpPnbllsALgSfr,"0eDvMgVFoNV3TpwtrVCoTj","Flexin'","Flexin'","Pop Smoke",2019-06-28,158693,62,spotify:user:1130225252,2021-02-04T17:56:52Z,"brooklyn drill,rap",0.605,0.868,7,-5.802,1,0.317,0.113,0.0000379,0.305,0.517,147.937,4
0JaJLSes2LpFGit36B7tzm,"7wpzJLl0ElNQwRRsALqUSd","Kelle mä soitan","Kelle mä soitan","Ilta",2021-01-21,185672,40,spotify:user:1130225252,2021-02-04T17:56:55Z,"finnish dance pop,finnish pop,iskelma",0.595,0.582,9,-6.461,1,0.0468,0.177,0,0.157,0.294,129.677,4
4sFDPk9PwpHWDcXN8rY2oA,"3zh3U2eQ64EhBFbJuxgf1M,3X8tqA34H3odz1gCCHxrzc","I Love You","I Love You","Teflon Brothers,Pandora",2021-01-14,180763,40,spotify:user:1130225252,2021-02-04T17:56:58Z,"finnish dance pop,finnish hip hop,finnish pop,suomi rock,bubblegum dance",0.536,0.887,1,-5.402,0,0.031,0.000188,0.00674,0.159,0.514,165.027,4
4I5bvu2KDsrCg0EWHIcvul,"1zNqDE7qDGCsyzJwohVaoX,1nzgtKYFckznkcVMR3Gg4z,5fyDppLDl1juIu1BcUT5zh","Don't Play","Don't Play","Anne-Marie,KSI,Digital Farm Animals",2021-01-15,188580,53,spotify:user:1130225252,2021-02-04T17:57:00Z,"pop,social media pop,uk hip hop,uk dance",0.695,0.784,6,-6.564,0,0.0402,0.0889,0,0.0843,0.52,128.031,4
6Cyb2s8DcrP7asWHuUnxIF,"6xr6YWVsGo5k0sqwjgRPhS,0xbbe6a1x6g5eGBQfzjWSe","Baby Girl","Baby Girl","Fabe,Cledos",2020-12-18,168247,0,spotify:user:1130225252,2021-02-04T17:57:52Z,"finnish hip hop,suomirap,finnish trap",0.772,0.577,5,-6.057,0,0.123,0.00763,0.000012,0.162,0.455,96.988,4
6lJl03rkDmbmP5dtmY7MiI,"3u579Gdap91lMptBSdXTpf","Ice Me Out","Stacked","Kash Doll",2019-10-18,182662,48,spotify:user:1130225252,2021-02-04T17:57:58Z,"detroit hip hop,trap queen",0.864,0.488,1,-9.463,1,0.52,0.0592,0.000678,0.0837,0.425,75.036,4
5SJ6mSr6m0Qcxtqw3U8inr,"5CXdWANGwYYRPClH6hhC0P","Wounded/Surrounded","Wounded/Surrounded","Kid Bloom",2020-05-15,203560,0,spotify:user:1130225252,2021-02-04T17:58:04Z,"pov: indie",0.614,0.853,0,-2.87,0,0.0561,0.00983,0.00000274,0.399,0.884,96.005,4
0PtDNK2Q49fAM4ZbKtN0mz,"1gWjcmBsveEYMxOZ0VRi32","Rapture","Rapture EP","Koffee",2019-03-14,181816,26,spotify:user:1130225252,2021-02-04T17:58:51Z,"dancehall,dancehall queen,jamaican dancehall,modern reggae",0.503,0.675,10,-6.782,0,0.254,0.0466,0,0.147,0.645,99.284,4
50Vy67K5C3MyHTG7CtDBvL,"5kOwMqoAYEX24YgxEZP6K7","Are You Ready - 2008 Remix Radio Edit","Are You Ready","ABREU",2008-02-25,200600,3,spotify:user:1130225252,2021-02-04T18:00:59Z,"finnish dance pop,finnish hip hop,finnish pop",0.712,0.933,6,-6.209,1,0.0517,0.0473,0.000532,0.347,0.963,98.992,4
2R3fHXsY6e7eRVUVcDCle0,"5kOwMqoAYEX24YgxEZP6K7","How Could You Do It","Best of 2007-2011!","ABREU",2015-01-02,205493,1,spotify:user:1130225252,2021-02-04T18:01:07Z,"finnish dance pop,finnish hip hop,finnish pop",0.63,0.916,7,-5.372,1,0.0799,0.0896,0,0.759,0.354,99.968,4
28HX0PibeXSL6cfAsvwSgD,"3hE8S8ohRErocpkY7uJW4a","Faster","The Unforgiving","Within Temptation",2011-03-25,263973,0,spotify:user:1130225252,2021-02-04T18:01:49Z,"dutch metal,gothic metal,gothic symphonic metal,symphonic metal",0.505,0.932,6,-2.894,0,0.0413,0.00114,0.000179,0.138,0.479,120.006,4
4XR0QLl3tYshaqLKsWNhNP,"10VlMu7CdFYteROQQFbIBV","Ethän unoha mua","Ethän unoha mua","Aaro630",2021-02-26,178250,10,spotify:user:1130225252,2021-03-02T14:46:06Z,"",0.612,0.693,8,-10.137,1,0.0891,0.00188,0.0467,0.106,0.297,110.915,4
3SawmGBjjq8EOYZJV11cJm,"246dkjvS1zLTtiykXe5h60","Only Wanna Be With You - Pokémon 25 Version","Only Wanna Be With You (Pokémon 25 Version)","Post Malone",2021-02-25,241360,64,spotify:user:1130225252,2021-03-02T14:46:13Z,"dfw rap,melodic rap,pop,rap",0.47,0.709,7,-4.563,1,0.0299,0.00124,0.00121,0.302,0.247,98.036,4
6mstsFlnLZidRE8K3JGtV7,"2kRfqPViCqYdSGhYSM9R0Q","Stay Numb And Carry On","Life Support","Madison Beer",2021-02-26,163548,50,spotify:user:1130225252,2021-03-02T14:46:14Z,"pop",0.611,0.58,7,-6.455,0,0.0355,0.213,0,0.22,0.173,92.489,4
5QlMftmj7rFwhHoClCQLTP,"2kRfqPViCqYdSGhYSM9R0Q","Homesick","Life Support","Madison Beer",2021-02-26,227197,52,spotify:user:1130225252,2021-03-02T14:46:23Z,"pop",0.332,0.416,0,-7.111,1,0.0326,0.546,0,0.093,0.33,81.198,4
76y9kdLOsF0g2uMpQKdJk7,"1iH2Yx2Ea0kZ0zKI3Nlk30,69761NObDw2KwmmFgZmxzC","On Repeat (feat. Cigarettes After Sex & Lexi Jayde)","Don't Forget Where You Came From","Goody Grace,Lexi Jayde",2021-02-26,210053,44,spotify:user:1130225252,2021-03-02T14:46:24Z,"indie pop rap,pop rap,alt z",0.522,0.446,0,-10.018,1,0.0265,0.485,0.00475,0.185,0.51,95.75,4
30AnNG3dFbHLQuSbIVWEbF,"3hOdow4ZPmrby7Q1wfPLEy","DITTO","DITTO","Aries",2021-02-26,150322,43,spotify:user:1130225252,2021-03-02T14:46:27Z,"",0.645,0.579,4,-9.137,1,0.1,0.524,0.0000178,0.161,0.525,92.977,4
3tb3sGsGLnSsyUxue8Aetd,"5xkAtLTf309LAGZTbvULBn","too many feelings","too many feelings","Ruel",2021-02-11,186935,49,spotify:user:1130225252,2021-03-02T14:46:29Z,"alt z,australian alternative pop,pop",0.754,0.706,5,-6.145,1,0.0923,0.237,0.0000346,0.097,0.536,81.943,4
7jjnn6K7p5MgOFuqLypAcM,"6Xgp2XMz1fhVYe7i6yNAax,4exLIFE8sISLr28sqG1qNX,6TIYQ3jFPwQSRmorSezPxX,2cFrymmkijnjDg9SS92EPM","PILL BREAKER (feat. blackbear & Machine Gun Kelly)","Pegasus: Neon Shark vs Pegasus Presented By Travis Barker (Deluxe)","Trippie Redd,Travis Barker,mgk,blackbear",2021-02-19,177058,2,spotify:user:1130225252,2021-03-02T14:46:31Z,"melodic rap,rap,trap,rap rock,ohio hip hop,pop rap,pop",0.527,0.79,2,-6.268,1,0.0788,0.016,0,0.37,0.236,153.034,3
7lNXOVyP8M1at44294iUUg,"6Xgp2XMz1fhVYe7i6yNAax,4exLIFE8sISLr28sqG1qNX","SWIMMING","Pegasus: Neon Shark vs Pegasus Presented By Travis Barker (Deluxe)","Trippie Redd,Travis Barker",2021-02-19,135903,0,spotify:user:1130225252,2021-03-02T14:46:33Z,"melodic rap,rap,trap,rap rock",0.369,0.973,0,-4.289,0,0.199,0.00112,0.00000387,0.0522,0.388,166.038,4
6NTpyOs2Ymxh7OlHWidw0f,"6Xgp2XMz1fhVYe7i6yNAax,1pPmIToKXyGdsCF6LmqLmI","Personal Favorite (feat. Rich The Kid)","Pegasus: Neon Shark vs Pegasus Presented By Travis Barker (Deluxe)","Trippie Redd,Rich The Kid",2021-02-19,155154,0,spotify:user:1130225252,2021-03-02T14:46:35Z,"melodic rap,rap,trap,atl hip hop,plugg",0.679,0.57,2,-6.079,1,0.0949,0.08,0,0.578,0.369,150.112,4
1hMJaDjUeN42zdc56vsWaX,"6Xgp2XMz1fhVYe7i6yNAax,4exLIFE8sISLr28sqG1qNX","FEMALE SHARK","Pegasus: Neon Shark vs Pegasus Presented By Travis Barker (Deluxe)","Trippie Redd,Travis Barker",2021-02-19,163902,0,spotify:user:1130225252,2021-03-02T14:46:37Z,"melodic rap,rap,trap,rap rock",0.63,0.756,2,-4.344,1,0.0287,0.0078,0,0.0947,0.748,123.075,4
